Newspaper Title,Issue Date,Page Number,LCCN,City,State,Contributor,Batch,PDF Link
['The New York herald.'],08-23-1872,8,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743798/1872082301/0604.pdf
['New-York tribune'],07-26-1873,3,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531149/1873072601/0659.pdf
['New-York tribune'],02-08-1873,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873020801/0289.pdf
['The New York herald.'],08-19-1874,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743877/1874081901/0558.pdf
['The New York herald.'],01-31-1874,8,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874013101/0344.pdf
['The New York herald.'],02-15-1872,12,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872021501/0563.pdf
['The New York herald.'],12-15-1874,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874121501/0986.pdf
['The New York herald.'],12-24-1874,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874122401/1088.pdf
['The New York herald.'],11-21-1873,8,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873112101/0675.pdf
['New-York tribune'],05-08-1874,6,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531174/1874050801/0322.pdf
['New-York tribune'],11-20-1873,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531150/1873112001/0667.pdf
['New-York tribune'],03-07-1873,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873030701/0487.pdf
['New-York tribune'],02-09-1872,6,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531113/1872020901/0296.pdf
['New-York tribune'],08-31-1872,3,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531101/1872083101/0881.pdf
